foodCode,foodName,alias,category,energyKCal,protein,fat,carbohydrate,dietaryFiber,standardName,searchKeywords,primaryCategory,secondaryCategory,originalCategory,nutritionBasis,basisAmount,basisUnit,defaultServingAmount,defaultServingUnit,defaultServingGram,foodState,cookingMethod,brand,sourceName,sourceType,sourceVersion,sourceQueryDate,dataConfidence,isEstimated,isCompositeFood,isActive,canonicalFoodCode,reviewStatus,reviewNote,energyRepairMethod,originalEnergyKCal,qualityFlags
EXT2140,豆腐脑,豆腐脑，豆腐花，豆花，咸豆花，甜豆花,外卖-小吃,48,2.60,1.80,5.40,0.20,豆腐脑,豆腐脑，豆腐花，豆花，咸豆花，甜豆花,餐饮菜品,小吃,外卖-小吃,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2140,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,48,
EXT2141,冰淇淋,冰淇淋，雪糕，冰激凌，ice cream,加工-甜品,127,2.40,5.30,17.30,0,冰淇淋,冰淇淋，雪糕，冰激凌，ice cream,零食甜品,糕点甜品,加工-甜品,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,否,否,否,EXT2141,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,127,
EXT2142,绿豆汤,绿豆汤，绿豆沙，绿豆糖水，绿豆消暑汤,饮品-糖水,47,1.76,0.43,9.42,0,绿豆汤,绿豆汤，绿豆沙，绿豆糖水，绿豆消暑汤,其他,其他,饮品-糖水,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2142,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,47,
EXT2143,红豆汤,红豆汤，红豆沙，红豆糖水，赤豆汤,饮品-糖水,45,2.41,0.41,8.09,0,红豆汤,红豆汤，红豆沙，红豆糖水，赤豆汤,其他,其他,饮品-糖水,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2143,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,45,
EXT2144,小龙虾,小龙虾，麻辣小龙虾，麻小，淡水龙虾,外卖-水产,72,14.85,0.97,0,0,小龙虾,小龙虾，麻辣小龙虾，麻小，淡水龙虾,餐饮菜品,中式热菜及其他餐饮,外卖-水产,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2144,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,72,
EXT2145,牛蛙,牛蛙，田鸡，干锅牛蛙，美蛙,外卖-水产,81,15.47,0.27,3.20,0,牛蛙,牛蛙，田鸡，干锅牛蛙，美蛙,餐饮菜品,中式热菜及其他餐饮,外卖-水产,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT2145,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,81,
EXT2146,紫菜包饭,紫菜包饭，韩式紫菜卷，紫菜饭卷，kimbap,外卖-韩餐,250.59,7.26,15.16,22.32,1.39,紫菜包饭,紫菜包饭，韩式紫菜卷，紫菜饭卷，kimbap,餐饮菜品,中式热菜及其他餐饮,外卖-韩餐,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT2146,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,250.6,
EXT2147,烧饼,烧饼，芝麻烧饼，大饼，烤饼，shaobing,外卖-早餐,245,8.96,3.04,49.69,0,烧饼,烧饼，芝麻烧饼，大饼，烤饼，shaobing,餐饮菜品,中式热菜及其他餐饮,外卖-早餐,100g,100,g,,,,未明确,烧,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT2147,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,245,
EXT2148,煎饼,煎饼，杂粮煎饼，玉米煎饼，pancake,外卖-早餐,386,6.49,5.57,75.16,0,煎饼,煎饼，杂粮煎饼，玉米煎饼，pancake,餐饮菜品,中式热菜及其他餐饮,外卖-早餐,100g,100,g,,,,未明确,煎,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2148,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,386,
EXT2149,红烧茄子,红烧茄子，红烧烧茄子，酱烧茄子,外卖-家常菜,69,1.00,4.15,8.21,0,红烧茄子,红烧茄子，红烧烧茄子，酱烧茄子,餐饮菜品,中式热菜及其他餐饮,外卖-家常菜,100g,100,g,,,,未明确,烧,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2149,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,69,
EXT2150,午餐肉,午餐肉，火腿午餐肉，spam，罐头午餐肉,加工-肉制品,310,13.24,27.24,3.03,0,午餐肉,午餐肉，火腿午餐肉，spam，罐头午餐肉,其他,其他,加工-肉制品,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT2150,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,310,
EXT2151,皮蛋豆腐,皮蛋豆腐，松花蛋豆腐，凉拌皮蛋豆腐,外卖-凉菜,116.56,9.23,7.01,4.25,0.26,皮蛋豆腐,皮蛋豆腐，松花蛋豆腐，凉拌皮蛋豆腐,餐饮菜品,中式热菜及其他餐饮,外卖-凉菜,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT2151,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,116.6,
EXT2152,酸梅汤,酸梅汤，乌梅汤，酸梅汁，酸梅饮料,饮品-饮料,49,0,0,11.00,0,酸梅汤,酸梅汤，乌梅汤，酸梅汁，酸梅饮料,饮料,其他饮料,饮品-饮料,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT2152,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,49,
EXT2153,八宝粥,八宝粥，腊八粥，八宝甜粥，罐装八宝粥,外卖-小吃,69,1.20,0.90,12.00,0,八宝粥,八宝粥，腊八粥，八宝甜粥，罐装八宝粥,餐饮菜品,小吃,外卖-小吃,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2153,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,69,
EXT2154,干锅土豆片,干锅土豆片，麻辣土豆片，香锅土豆片,外卖-川菜,82.38,2.58,0.26,11.54,0.87,干锅土豆片,干锅土豆片，麻辣土豆片，香锅土豆片,餐饮菜品,中式热菜及其他餐饮,外卖-川菜,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2154,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,82.4,
EXT2155,柠檬茶,柠檬茶，柠檬红茶，冰柠檬茶，柠檬饮料,饮品-饮料,47,0.17,0,12.24,0,柠檬茶,柠檬茶，柠檬红茶，冰柠檬茶，柠檬饮料,饮料,茶饮,饮品-饮料,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT2155,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,47,
EXT2156,凉拌黄瓜,凉拌黄瓜，拍黄瓜，蒜泥黄瓜，醋拌黄瓜,外卖-凉菜,66.92,1.93,3.42,7.43,1.06,凉拌黄瓜,凉拌黄瓜，拍黄瓜，蒜泥黄瓜，醋拌黄瓜,餐饮菜品,中式热菜及其他餐饮,外卖-凉菜,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2156,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,66.9,
EXT2157,烤冷面,烤冷面，铁板冷面，烤冷面加肠加蛋，街头烤冷面,外卖-小吃,166,7.27,3.29,26.32,0,烤冷面,烤冷面，铁板冷面，烤冷面加肠加蛋，街头烤冷面,餐饮菜品,面食,外卖-小吃,100g,100,g,,,,未明确,烤,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT2157,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,166,
EXT2158,干锅花菜,干锅花菜，干煸花菜，麻辣花菜，香锅花菜,外卖-川菜,208.74,4.47,19.92,3.40,0.91,干锅花菜,干锅花菜，干煸花菜，麻辣花菜，香锅花菜,餐饮菜品,中式热菜及其他餐饮,外卖-川菜,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT2006,重复兼容记录,与主记录营养和状态一致，保留编码兼容旧数据。,,208.7,
EXT2160,肉夹馍,肉夹馍，腊汁肉夹馍，西安肉夹馍，腊肉夹馍,外卖-小吃,238,13.67,6.36,34.15,0,肉夹馍,肉夹馍，腊汁肉夹馍，西安肉夹馍，腊肉夹馍,餐饮菜品,小吃,外卖-小吃,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT2160,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,238,
EXT2161,蛋挞,蛋挞，葡式蛋挞，蛋塔，酥皮蛋挞,糕点-甜点,393,5.00,28.60,29.00,0,蛋挞,蛋挞，葡式蛋挞，蛋塔，酥皮蛋挞,零食甜品,糕点甜品,糕点-甜点,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,否,否,否,EXT2161,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,393,
EXT2162,茶叶蛋,茶叶蛋，五香茶叶蛋，卤蛋，茶蛋,外卖-小吃,146,13.30,8.80,3.10,0,茶叶蛋,茶叶蛋，五香茶叶蛋，卤蛋，茶蛋,餐饮菜品,小吃,外卖-小吃,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2162,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,146,
EXT2163,皮蛋瘦肉粥,皮蛋瘦肉粥，瘦肉皮蛋粥，松花蛋瘦肉粥,外卖-粥品,52,3.40,4.00,4.00,0,皮蛋瘦肉粥,皮蛋瘦肉粥，瘦肉皮蛋粥，松花蛋瘦肉粥,餐饮菜品,中式热菜及其他餐饮,外卖-粥品,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2163,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,52,
EXT2164,桃酥,桃酥，核桃酥，酥饼，中式酥饼,糕点-甜点,460,6.83,20.36,64.09,0,桃酥,桃酥，核桃酥，酥饼，中式酥饼,水果,鲜果,糕点-甜点,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT2164,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,460,
EXT2165,夫妻肺片,夫妻肺片，川味肺片，红油肺片，拌肺片,外卖-凉菜,171.27,19.10,8.90,4.17,0.89,夫妻肺片,夫妻肺片，川味肺片，红油肺片，拌肺片,餐饮菜品,中式热菜及其他餐饮,外卖-凉菜,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2165,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,171.3,
EXT2166,蚝油生菜,蚝油生菜，白灼生菜，蚝油灼生菜,外卖-家常菜,77.77,4.51,4.11,8.23,2.87,蚝油生菜,蚝油生菜，白灼生菜，蚝油灼生菜,餐饮菜品,中式热菜及其他餐饮,外卖-家常菜,100g,100,g,,,,生/鲜,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT2166,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,77.8,
EXT2167,鸭脖,鸭脖，卤鸭脖，香辣鸭脖，麻辣鸭脖,熟食-卤味,190,32.00,3.20,7.90,0,鸭脖,鸭脖，卤鸭脖，香辣鸭脖，麻辣鸭脖,其他,其他,熟食-卤味,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT2167,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,190,
EXT2168,干煸四季豆,干煸四季豆，干煸豆角，煸炒豆角,外卖-家常菜,119.65,13.33,5.08,5.73,1.11,干煸四季豆,干煸四季豆，干煸豆角，煸炒豆角,餐饮菜品,中式热菜及其他餐饮,外卖-家常菜,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT2168,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,119.7,
EXT2169,锅盔,锅盔，五香锅盔，芝麻锅盔，面饼锅盔,外卖-小吃,296.06,8.91,3.42,58.23,1.85,锅盔,锅盔，五香锅盔，芝麻锅盔，面饼锅盔,餐饮菜品,小吃,外卖-小吃,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2169,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,296.1,
EXT2170,灌汤小笼包,灌汤小笼包，灌汤包，小笼包，汤包，鲜肉汤包,外卖-面食,141,8.50,1.20,23.50,0,灌汤小笼包,灌汤小笼包，灌汤包，小笼包，汤包，鲜肉汤包,餐饮菜品,面食,外卖-面食,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2170,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,141,
EXT2171,煎饼果子,煎饼果子，煎饼，天津煎饼，杂粮煎饼果子,外卖-早餐,161,6.25,2.63,27.12,0,煎饼果子,煎饼果子，煎饼，天津煎饼，杂粮煎饼果子,餐饮菜品,中式热菜及其他餐饮,外卖-早餐,100g,100,g,,,,未明确,煎,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT2171,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,161,
EXT2172,烤红薯,烤红薯，烤地瓜，烤番薯，烤甘薯,外卖-小吃,131.26,1.38,0.25,30.88,2.00,烤红薯,烤红薯，烤地瓜，烤番薯，烤甘薯,餐饮菜品,小吃,外卖-小吃,100g,100,g,,,,未明确,烤,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2172,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,131.3,
EXT2173,糖炒栗子,糖炒栗子，糖炒板栗，炒栗子，甘栗,外卖-小吃,275,3.29,8.69,46.22,0,糖炒栗子,糖炒栗子，糖炒板栗，炒栗子，甘栗,餐饮菜品,小吃,外卖-小吃,100g,100,g,,,,未明确,炒,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2173,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,275,
EXT2174,新疆大盘鸡,新疆大盘鸡，大盘鸡，沙湾大盘鸡，土豆炖鸡块,外卖-新疆菜,120.51,11.13,5.13,8.10,0.91,新疆大盘鸡,新疆大盘鸡，大盘鸡，沙湾大盘鸡，土豆炖鸡块,餐饮菜品,中式热菜及其他餐饮,外卖-新疆菜,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2174,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,120.5,
EXT2175,小酥肉,小酥肉，油炸酥肉，炸肉条，酥炸肉,外卖-小吃,336,13.16,27.06,10.62,0,小酥肉,小酥肉，油炸酥肉，炸肉条，酥炸肉,餐饮菜品,小吃,外卖-小吃,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2175,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,336,
EXT2176,红糖糍粑,红糖糍粑，糯米糍粑，糍粑，糖油粑粑,外卖-小吃,284,4.20,6.60,51.40,0,红糖糍粑,红糖糍粑，糯米糍粑，糍粑，糖油粑粑,餐饮菜品,小吃,外卖-小吃,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2176,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,284,
EXT2177,口水鸡,口水鸡，红油鸡，麻辣鸡片，椒麻鸡,外卖-凉菜,185,17.50,10.41,5.01,0,口水鸡,口水鸡，红油鸡，麻辣鸡片，椒麻鸡,餐饮菜品,中式热菜及其他餐饮,外卖-凉菜,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2177,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,185,
EXT2178,双皮奶,双皮奶，炖奶，鲜奶炖蛋，奶冻,糕点-甜点,78,3.73,2.36,10.56,0,双皮奶,双皮奶，炖奶，鲜奶炖蛋，奶冻,零食甜品,糕点甜品,糕点-甜点,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,否,否,否,EXT2178,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,78,
EXT2179,盐水鸭,盐水鸭，南京盐水鸭，咸水鸭，金陵盐水鸭,熟食-卤味,313,16.60,26.10,2.80,0,盐水鸭,盐水鸭，南京盐水鸭，咸水鸭，金陵盐水鸭,调味品,基础调味及香辛料,熟食-卤味,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT2179,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,313,
EXT2180,驴肉火烧,驴肉火烧，驴肉夹馍，火烧驴肉，驴火,外卖-小吃,267,14.67,9.54,31.50,0.13,驴肉火烧,驴肉火烧，驴肉夹馍，火烧驴肉，驴火,餐饮菜品,小吃,外卖-小吃,100g,100,g,,,,未明确,烧,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2180,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,267,
EXT2181,雪花酥,雪花酥，坚果酥，千层酥脆，果仁酥,零食-糕点,413,6.35,19.33,56.41,0,雪花酥,雪花酥，坚果酥，千层酥脆，果仁酥,零食甜品,糕点甜品,零食-糕点,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT2181,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,413,
EXT2182,炸鲜奶,炸鲜奶，脆皮炸鲜奶，炸牛奶，酥炸鲜奶,外卖-小吃,168,3.25,7.59,22.46,0,炸鲜奶,炸鲜奶，脆皮炸鲜奶，炸牛奶，酥炸鲜奶,餐饮菜品,小吃,外卖-小吃,100g,100,g,,,,生/鲜,炸,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2182,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,168,
EXT2183,银耳莲子汤,银耳莲子汤，银耳羹，莲子银耳汤，银耳甜汤,家常-汤羹,28.69,0.41,0.05,7.03,0.52,银耳莲子汤,银耳莲子汤，银耳羹，莲子银耳汤，银耳甜汤,餐饮菜品,汤羹,家常-汤羹,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT2183,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,28.7,
EXT2184,钵钵鸡,钵钵鸡，乐山钵钵鸡，冷锅串串，川味钵钵鸡,外卖-川菜,174.53,15.00,11.05,3.23,0.76,钵钵鸡,钵钵鸡，乐山钵钵鸡，冷锅串串，川味钵钵鸡,餐饮菜品,中式热菜及其他餐饮,外卖-川菜,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT2184,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,174.5,
